Year,PortCode,Port,StateCode,State,Mode,TradeType,TradeValue,Weight,FreightCharges,Region,Lat,Lon,WeightLb
2007,2301,Brownsville,AL,Alabama,Rail,Export,6297880.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,AL,Alabama,Rail,Import,13609197.0,13626.63,26486.0,Pharr,25.95155,-97.40067,30041.54
2007,2301,Brownsville,AL,Alabama,Truck,Export,66677322.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,AL,Alabama,Truck,Import,25455502.0,3658.45,66200.0,Pharr,25.95155,-97.40067,8065.49
2007,2301,Brownsville,AL,Alabama,Vessel,Import,440358.0,155705.12,46238.0,Pharr,25.95155,-97.40067,343270.62
2007,2301,Brownsville,AZ,Arizona,Rail,Export,217148.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,AZ,Arizona,Rail,Import,199296.0,478.95,6000.0,Pharr,25.95155,-97.40067,1055.9
2007,2301,Brownsville,AZ,Arizona,Truck,Export,2647704.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,AZ,Arizona,Truck,Import,2955591.0,416.73,25166.0,Pharr,25.95155,-97.40067,918.73
2007,2301,Brownsville,AR,Arkansas,Other/Unknown,Export,121985.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,AR,Arkansas,Rail,Export,3182774.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,AR,Arkansas,Truck,Export,24729203.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,AR,Arkansas,Truck,Import,1185184.0,515.72,7246.0,Pharr,25.95155,-97.40067,1136.97
2007,2301,Brownsville,CA,California,Air,Export,8770.0,0.14,0.0,Pharr,25.95155,-97.40067,0.31
2007,2301,Brownsville,CA,California,Other/Unknown,Export,12129.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,CA,California,Rail,Export,28055509.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,CA,California,Rail,Import,7185158.0,10918.62,155117.0,Pharr,25.95155,-97.40067,24071.41
2007,2301,Brownsville,CA,California,Truck,Export,71455725.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,CA,California,Truck,Import,65496075.0,15917.17,285719.0,Pharr,25.95155,-97.40067,35091.31
2007,2301,Brownsville,CO,Colorado,Truck,Export,1753630.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,CO,Colorado,Truck,Import,2343865.0,3348.04,17346.0,Pharr,25.95155,-97.40067,7381.16
2007,2301,Brownsville,CT,Connecticut,Other/Unknown,Export,29805.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,CT,Connecticut,Rail,Export,318262.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,CT,Connecticut,Truck,Export,15936894.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,CT,Connecticut,Truck,Import,76134634.0,13472.23,380166.0,Pharr,25.95155,-97.40067,29701.15
2007,2301,Brownsville,DE,Delaware,Rail,Export,276850.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,DE,Delaware,Truck,Export,2748154.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,DE,Delaware,Truck,Import,116284.0,3.99,1083.0,Pharr,25.95155,-97.40067,8.8
2007,2301,Brownsville,DC,District of Columbia,Truck,Export,3000.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,FL,Florida,Air,Export,2556260.0,6.07,0.0,Pharr,25.95155,-97.40067,13.38
2007,2301,Brownsville,FL,Florida,Other/Unknown,Export,4000.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,FL,Florida,Rail,Export,6094768.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,FL,Florida,Rail,Import,20631.0,214.13,1400.0,Pharr,25.95155,-97.40067,472.08
2007,2301,Brownsville,FL,Florida,Truck,Export,36069662.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,FL,Florida,Truck,Import,72597210.0,18040.91,489628.0,Pharr,25.95155,-97.40067,39773.35
2007,2301,Brownsville,FL,Florida,Vessel,Export,4920.0,0.34,0.0,Pharr,25.95155,-97.40067,0.75
2007,2301,Brownsville,GA,Georgia,Air,Export,5000.0,0.67,0.0,Pharr,25.95155,-97.40067,1.48
2007,2301,Brownsville,GA,Georgia,Other/Unknown,Export,33565.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,GA,Georgia,Rail,Export,5993178.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,GA,Georgia,Rail,Import,4959939.0,6170.12,52552.0,Pharr,25.95155,-97.40067,13602.77
2007,2301,Brownsville,GA,Georgia,Truck,Export,51208527.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,GA,Georgia,Truck,Import,95960905.0,12113.08,213618.0,Pharr,25.95155,-97.40067,26704.74
2007,2301,Brownsville,HI,Hawaii,Truck,Import,8775.0,6.85,100.0,Pharr,25.95155,-97.40067,15.1
2007,2301,Brownsville,ID,Idaho,Truck,Export,827398.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,IL,Illinois,Air,Export,23327.0,0.12,0.0,Pharr,25.95155,-97.40067,0.26
2007,2301,Brownsville,IL,Illinois,Other/Unknown,Export,163217.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,IL,Illinois,Rail,Export,6920221.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,IL,Illinois,Rail,Import,18948030.0,40610.14,71985.0,Pharr,25.95155,-97.40067,89529.93
2007,2301,Brownsville,IL,Illinois,Truck,Export,74445748.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,IL,Illinois,Truck,Import,173868637.0,56174.87,623442.0,Pharr,25.95155,-97.40067,123844.24
2007,2301,Brownsville,IN,Indiana,Rail,Export,4392158.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,IN,Indiana,Rail,Import,59252.0,55.12,400.0,Pharr,25.95155,-97.40067,121.52
2007,2301,Brownsville,IN,Indiana,Truck,Export,10562117.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,IN,Indiana,Truck,Import,12777020.0,1571.31,30592.0,Pharr,25.95155,-97.40067,3464.14
2007,2301,Brownsville,IA,Iowa,Rail,Export,23254044.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,IA,Iowa,Truck,Export,1665184.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,IA,Iowa,Truck,Import,1378467.0,998.57,8378.0,Pharr,25.95155,-97.40067,2201.47
2007,2301,Brownsville,KS,Kansas,Air,Export,482810.0,1.15,0.0,Pharr,25.95155,-97.40067,2.54
2007,2301,Brownsville,KS,Kansas,Other/Unknown,Export,5444733.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,KS,Kansas,Rail,Export,40130741.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,KS,Kansas,Rail,Import,56394.0,94.37,4000.0,Pharr,25.95155,-97.40067,208.05
2007,2301,Brownsville,KS,Kansas,Truck,Export,4505202.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,KS,Kansas,Truck,Import,55956815.0,27132.83,307435.0,Pharr,25.95155,-97.40067,59817.58
2007,2301,Brownsville,KY,Kentucky,Air,Export,3135.0,0.64,0.0,Pharr,25.95155,-97.40067,1.41
2007,2301,Brownsville,KY,Kentucky,Rail,Export,628188.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,KY,Kentucky,Rail,Import,74480.0,179.49,200.0,Pharr,25.95155,-97.40067,395.71
2007,2301,Brownsville,KY,Kentucky,Truck,Export,23754903.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,KY,Kentucky,Truck,Import,67137139.0,22928.97,201509.0,Pharr,25.95155,-97.40067,50549.67
2007,2301,Brownsville,LA,Louisiana,Rail,Export,27536578.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,LA,Louisiana,Rail,Import,13388041.0,20629.84,248365.0,Pharr,25.95155,-97.40067,45480.96
2007,2301,Brownsville,LA,Louisiana,Truck,Export,36831482.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,LA,Louisiana,Truck,Import,15495954.0,5244.54,56131.0,Pharr,25.95155,-97.40067,11562.22
2007,2301,Brownsville,LA,Louisiana,Vessel,Export,4874854.0,4856.01,0.0,Pharr,25.95155,-97.40067,10705.66
2007,2301,Brownsville,ME,Maine,Truck,Export,450187.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,ME,Maine,Truck,Import,76092.0,246.15,2250.0,Pharr,25.95155,-97.40067,542.67
2007,2301,Brownsville,MD,Maryland,Rail,Export,106321.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,MD,Maryland,Truck,Export,12369045.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,MD,Maryland,Truck,Import,57439902.0,7158.26,55732.0,Pharr,25.95155,-97.40067,15781.24
2007,2301,Brownsville,MA,Massachusetts,Rail,Export,5129.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,MA,Massachusetts,Truck,Export,12148519.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,MA,Massachusetts,Truck,Import,6688962.0,2242.91,103464.0,Pharr,25.95155,-97.40067,4944.76
2007,2301,Brownsville,MI,Michigan,Air,Export,8080.0,0.13,0.0,Pharr,25.95155,-97.40067,0.29
2007,2301,Brownsville,MI,Michigan,Air,Import,34391.0,4.08,200.0,Pharr,25.95155,-97.40067,8.99
2007,2301,Brownsville,MI,Michigan,Other/Unknown,Export,19206.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,MI,Michigan,Rail,Export,116447938.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,MI,Michigan,Rail,Import,200233.0,365.9,1634.0,Pharr,25.95155,-97.40067,806.67
2007,2301,Brownsville,MI,Michigan,Truck,Export,218295040.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,MI,Michigan,Truck,Import,181758883.0,39782.83,337830.0,Pharr,25.95155,-97.40067,87706.02
2007,2301,Brownsville,MN,Minnesota,Air,Export,491934.0,1.12,0.0,Pharr,25.95155,-97.40067,2.47
2007,2301,Brownsville,MN,Minnesota,Rail,Export,4304405.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,MN,Minnesota,Rail,Import,336978.0,503.46,309.0,Pharr,25.95155,-97.40067,1109.94
2007,2301,Brownsville,MN,Minnesota,Truck,Export,29011712.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,MN,Minnesota,Truck,Import,94428851.0,1178.0,72179.0,Pharr,25.95155,-97.40067,2597.04
2007,2301,Brownsville,MS,Mississippi,Air,Export,168018.0,1.86,0.0,Pharr,25.95155,-97.40067,4.1
2007,2301,Brownsville,MS,Mississippi,Rail,Export,527239.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,MS,Mississippi,Truck,Export,5250095.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,MS,Mississippi,Truck,Import,1922206.0,3426.69,22056.0,Pharr,25.95155,-97.40067,7554.55
2007,2301,Brownsville,MO,Missouri,Other/Unknown,Export,5500.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,MO,Missouri,Rail,Export,35441787.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,MO,Missouri,Rail,Import,2794438.0,2958.95,5923.0,Pharr,25.95155,-97.40067,6523.36
2007,2301,Brownsville,MO,Missouri,Truck,Export,20817940.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,MO,Missouri,Truck,Import,16108287.0,1416.82,4959.0,Pharr,25.95155,-97.40067,3123.55
2007,2301,Brownsville,MT,Montana,Rail,Export,155450.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,MT,Montana,Truck,Export,6615.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,NE,Nebraska,Rail,Export,124476724.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,NE,Nebraska,Rail,Import,183110.0,881.85,35540.0,Pharr,25.95155,-97.40067,1944.14
2007,2301,Brownsville,NE,Nebraska,Truck,Export,1295599.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,NE,Nebraska,Truck,Import,46086353.0,7622.7,54790.0,Pharr,25.95155,-97.40067,16805.16
2007,2301,Brownsville,NV,Nevada,Truck,Export,72120.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,NV,Nevada,Truck,Import,6204.0,34.38,3.0,Pharr,25.95155,-97.40067,75.79
2007,2301,Brownsville,NH,New Hampshire,Rail,Export,401041.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,NH,New Hampshire,Truck,Export,1046920.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,NH,New Hampshire,Truck,Import,45935.0,5.45,1000.0,Pharr,25.95155,-97.40067,12.02
2007,2301,Brownsville,NJ,New Jersey,Air,Export,14625.0,0.0,0.0,Pharr,25.95155,-97.40067,0.0
2007,2301,Brownsville,NJ,New Jersey,Other/Unknown,Export,29082.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,NJ,New Jersey,Rail,Export,20465931.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,NJ,New Jersey,Rail,Import,17827871.0,12317.97,577752.0,Pharr,25.95155,-97.40067,27156.44
2007,2301,Brownsville,NJ,New Jersey,Truck,Export,49089799.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,NJ,New Jersey,Truck,Import,6384256.0,4537.82,116509.0,Pharr,25.95155,-97.40067,10004.17
2007,2301,Brownsville,NM,New Mexico,Rail,Import,80445.0,193.4,1000.0,Pharr,25.95155,-97.40067,426.37
2007,2301,Brownsville,NM,New Mexico,Truck,Export,99850.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,NM,New Mexico,Truck,Import,633676.0,67.17,4279.0,Pharr,25.95155,-97.40067,148.08
2007,2301,Brownsville,NY,New York,Air,Export,5328.0,0.11,0.0,Pharr,25.95155,-97.40067,0.24
2007,2301,Brownsville,NY,New York,Other/Unknown,Export,3000.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,NY,New York,Rail,Export,6785747.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,NY,New York,Rail,Import,10193958.0,23821.22,46881.0,Pharr,25.95155,-97.40067,52516.74
2007,2301,Brownsville,NY,New York,Truck,Export,78110686.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,NY,New York,Truck,Import,17519944.0,1982.74,25008.0,Pharr,25.95155,-97.40067,4371.19
2007,2301,Brownsville,NC,North Carolina,Air,Export,109965.0,0.04,0.0,Pharr,25.95155,-97.40067,0.09
2007,2301,Brownsville,NC,North Carolina,Rail,Export,4649437.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,NC,North Carolina,Rail,Import,3098812.0,2058.04,30832.0,Pharr,25.95155,-97.40067,4537.2
2007,2301,Brownsville,NC,North Carolina,Truck,Export,67179961.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,NC,North Carolina,Truck,Import,115788569.0,17308.95,264007.0,Pharr,25.95155,-97.40067,38159.66
2007,2301,Brownsville,NC,North Carolina,Vessel,Import,197608.0,20.5,4136.0,Pharr,25.95155,-97.40067,45.19
2007,2301,Brownsville,ND,North Dakota,Rail,Export,9713793.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,ND,North Dakota,Truck,Export,80598.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,OH,Ohio,Air,Export,113315.0,11.24,0.0,Pharr,25.95155,-97.40067,24.78
2007,2301,Brownsville,OH,Ohio,Other/Unknown,Export,117865.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,OH,Ohio,Rail,Export,23282389.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,OH,Ohio,Rail,Import,106215.0,169.72,7000.0,Pharr,25.95155,-97.40067,374.17
2007,2301,Brownsville,OH,Ohio,Truck,Export,122502784.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,OH,Ohio,Truck,Import,129313663.0,35053.59,572527.0,Pharr,25.95155,-97.40067,77279.85
2007,2301,Brownsville,OK,Oklahoma,Other/Unknown,Export,979444.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,OK,Oklahoma,Rail,Export,3196606.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,OK,Oklahoma,Rail,Import,158393.0,161.65,178.0,Pharr,25.95155,-97.40067,356.38
2007,2301,Brownsville,OK,Oklahoma,Truck,Export,8143759.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,OK,Oklahoma,Truck,Import,2574616.0,270.95,22710.0,Pharr,25.95155,-97.40067,597.34
2007,2301,Brownsville,OR,Oregon,Rail,Export,4771490.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,OR,Oregon,Truck,Export,899985.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,PA,Pennsylvania,Air,Export,19410.0,0.08,0.0,Pharr,25.95155,-97.40067,0.18
2007,2301,Brownsville,PA,Pennsylvania,Other/Unknown,Export,106802.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,PA,Pennsylvania,Rail,Export,57889497.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,PA,Pennsylvania,Rail,Import,45183388.0,53472.99,96899.0,Pharr,25.95155,-97.40067,117887.62
2007,2301,Brownsville,PA,Pennsylvania,Truck,Export,119756135.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,PA,Pennsylvania,Truck,Import,75733831.0,6271.49,106764.0,Pharr,25.95155,-97.40067,13826.25
2007,2301,Brownsville,PA,Pennsylvania,Vessel,Export,2400360.0,40.73,0.0,Pharr,25.95155,-97.40067,89.79
2007,2301,Brownsville,RI,Rhode Island,Truck,Export,4182236.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,RI,Rhode Island,Truck,Import,4635770.0,278.96,576.0,Pharr,25.95155,-97.40067,615.0
2007,2301,Brownsville,SC,South Carolina,Air,Export,24096.0,0.13,0.0,Pharr,25.95155,-97.40067,0.29
2007,2301,Brownsville,SC,South Carolina,Rail,Export,456467.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,SC,South Carolina,Truck,Export,34411556.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,SC,South Carolina,Truck,Import,446125931.0,12184.73,251380.0,Pharr,25.95155,-97.40067,26862.7
2007,2301,Brownsville,SD,South Dakota,Rail,Export,2876505.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,SD,South Dakota,Truck,Export,70548.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,TN,Tennessee,Air,Export,157362.0,1.84,0.0,Pharr,25.95155,-97.40067,4.06
2007,2301,Brownsville,TN,Tennessee,Pipeline,Export,3955854.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,TN,Tennessee,Rail,Export,4016340.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,TN,Tennessee,Rail,Import,8984878.0,10327.36,366.0,Pharr,25.95155,-97.40067,22767.9
2007,2301,Brownsville,TN,Tennessee,Truck,Export,22859139.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,TN,Tennessee,Truck,Import,258574014.0,83915.51,906655.0,Pharr,25.95155,-97.40067,185001.81
2007,2301,Brownsville,TX,Texas,Air,Export,10799865.0,611.03,0.0,Pharr,25.95155,-97.40067,1347.09
2007,2301,Brownsville,TX,Texas,Air,Import,1701524.0,6.8,5061.0,Pharr,25.95155,-97.40067,14.99
2007,2301,Brownsville,TX,Texas,Foreign Trade Zones (FTZs),Import,2368392.0,3153.89,47366.0,Pharr,25.95155,-97.40067,6953.13
2007,2301,Brownsville,TX,Texas,Other/Unknown,Export,16561596.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,TX,Texas,Pipeline,Export,274515502.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,TX,Texas,Rail,Export,429550420.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,TX,Texas,Rail,Import,106475506.0,195162.2,1488644.0,Pharr,25.95155,-97.40067,430258.49
2007,2301,Brownsville,TX,Texas,Truck,Export,4966086467.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,TX,Texas,Truck,Import,3099796287.0,750999.13,17173212.0,Pharr,25.95155,-97.40067,1655667.7
2007,2301,Brownsville,TX,Texas,Vessel,Export,35882499.0,57332.2,0.0,Pharr,25.95155,-97.40067,126395.71
2007,2301,Brownsville,TX,Texas,Vessel,Import,1078969.0,11518.09,26055.0,Pharr,25.95155,-97.40067,25393.01
2007,2301,Brownsville,DU,Unknown,Air,Export,400000.0,1.65,0.0,Pharr,25.95155,-97.40067,3.64
2007,2301,Brownsville,DU,Unknown,Truck,Export,8512098.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,UT,Utah,Truck,Export,1141191.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,UT,Utah,Truck,Import,6790763.0,1480.18,33685.0,Pharr,25.95155,-97.40067,3263.23
2007,2301,Brownsville,VT,Vermont,Truck,Export,1939434.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,VT,Vermont,Truck,Import,3249477.0,151.01,8257.0,Pharr,25.95155,-97.40067,332.92
2007,2301,Brownsville,VA,Virginia,Other/Unknown,Export,3002.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,VA,Virginia,Rail,Export,1895308.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,VA,Virginia,Rail,Import,1174134.0,693.53,800.0,Pharr,25.95155,-97.40067,1528.97
2007,2301,Brownsville,VA,Virginia,Truck,Export,23873920.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,VA,Virginia,Truck,Import,18847507.0,2446.68,45865.0,Pharr,25.95155,-97.40067,5394.0
2007,2301,Brownsville,WA,Washington,Air,Import,13654.0,0.02,77.0,Pharr,25.95155,-97.40067,0.04
2007,2301,Brownsville,WA,Washington,Rail,Export,78128606.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,WA,Washington,Rail,Import,207705.0,395.36,1800.0,Pharr,25.95155,-97.40067,871.62
2007,2301,Brownsville,WA,Washington,Truck,Export,4151473.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,WA,Washington,Truck,Import,1569433.0,159.62,17371.0,Pharr,25.95155,-97.40067,351.9
2007,2301,Brownsville,WV,West Virginia,Rail,Export,14317453.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,WV,West Virginia,Truck,Export,7979656.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,WV,West Virginia,Truck,Import,85356.0,35.23,300.0,Pharr,25.95155,-97.40067,77.67
2007,2301,Brownsville,WI,Wisconsin,Air,Export,20250.0,0.08,0.0,Pharr,25.95155,-97.40067,0.18
2007,2301,Brownsville,WI,Wisconsin,Other/Unknown,Export,4237.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,WI,Wisconsin,Rail,Export,384878.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,WI,Wisconsin,Truck,Export,33702673.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,WI,Wisconsin,Truck,Import,8046804.0,3771.37,21152.0,Pharr,25.95155,-97.40067,8314.44
2007,2301,Brownsville,WY,Wyoming,Rail,Import,370428.0,785.1,4000.0,Pharr,25.95155,-97.40067,1730.85
2007,2301,Brownsville,WY,Wyoming,Truck,Export,5500.0,,0.0,Pharr,25.95155,-97.40067,
2007,2301,Brownsville,WY,Wyoming,Truck,Import,52015.0,3.31,1466.0,Pharr,25.95155,-97.40067,7.3
2007,2302,Del Rio,AL,Alabama,Truck,Import,238182.0,88.71,6000.0,Laredo,29.326784,-100.927612,195.57
2007,2302,Del Rio,AZ,Arizona,Truck,Export,150465.0,,0.0,Laredo,29.326784,-100.927612,
2007,2302,Del Rio,AZ,Arizona,Truck,Import,88543492.0,11054.47,329940.0,Laredo,29.326784,-100.927612,24370.91
2007,2302,Del Rio,AR,Arkansas,Truck,Export,85490.0,,0.0,Laredo,29.326784,-100.927612,
2007,2302,Del Rio,AR,Arkansas,Truck,Import,416758.0,197.02,399.0,Laredo,29.326784,-100.927612,434.35
2007,2302,Del Rio,CA,California,Rail,Export,272229.0,,0.0,Laredo,29.326784,-100.927612,
2007,2302,Del Rio,CA,California,Truck,Export,11340908.0,,0.0,Laredo,29.326784,-100.927612,
2007,2302,Del Rio,CA,California,Truck,Import,38654.0,17.6,723.0,Laredo,29.326784,-100.927612,38.8
2007,2302,Del Rio,CO,Colorado,Truck,Export,104165.0,,0.0,Laredo,29.326784,-100.927612,
2007,2302,Del Rio,CO,Colorado,Truck,Import,6880.0,0.76,6.0,Laredo,29.326784,-100.927612,1.68
2007,2302,Del Rio,CT,Connecticut,Truck,Export,3478712.0,,0.0,Laredo,29.326784,-100.927612,
2007,2302,Del Rio,FL,Florida,Truck,Export,47271594.0,,0.0,Laredo,29.326784,-100.927612,
2007,2302,Del Rio,FL,Florida,Truck,Import,77804672.0,17445.65,93402.0,Laredo,29.326784,-100.927612,38461.03
2007,2302,Del Rio,GA,Georgia,Truck,Export,118741.0,,0.0,Laredo,29.326784,-100.927612,
2007,2302,Del Rio,GA,Georgia,Truck,Import,1482808.0,264.09,1326.0,Laredo,29.326784,-100.927612,582.22
2007,2302,Del Rio,IL,Illinois,Truck,Export,4072895.0,,0.0,Laredo,29.326784,-100.927612,
2007,2302,Del Rio,IL,Illinois,Truck,Import,6164981.0,616.06,3134.0,Laredo,29.326784,-100.927612,1358.18
2007,2302,Del Rio,IN,Indiana,Truck,Export,173952.0,,0.0,Laredo,29.326784,-100.927612,
2007,2302,Del Rio,IN,Indiana,Truck,Import,14019255.0,2118.57,14498.0,Laredo,29.326784,-100.927612,4670.64
2007,2302,Del Rio,IA,Iowa,Truck,Export,124139.0,,0.0,Laredo,29.326784,-100.927612,
2007,2302,Del Rio,KS,Kansas,Truck,Export,359611.0,,0.0,Laredo,29.326784,-100.927612,
2007,2302,Del Rio,KS,Kansas,Truck,Import,1743469.0,70.66,588.0,Laredo,29.326784,-100.927612,155.78
2007,2302,Del Rio,KY,Kentucky,Truck,Export,64894.0,,0.0,Laredo,29.326784,-100.927612,
2007,2302,Del Rio,LA,Louisiana,Truck,Export,176115.0,,0.0,Laredo,29.326784,-100.927612,
2007,2302,Del Rio,LA,Louisiana,Truck,Import,3726074.0,222.2,494.0,Laredo,29.326784,-100.927612,489.87
2007,2302,Del Rio,MD,Maryland,Truck,Import,47922585.0,1339.25,38854.0,Laredo,29.326784,-100.927612,2952.54
2007,2302,Del Rio,MA,Massachusetts,Truck,Export,7601774.0,,0.0,Laredo,29.326784,-100.927612,
2007,2302,Del Rio,MI,Michigan,Truck,Export,2737411.0,,0.0,Laredo,29.326784,-100.927612,
